Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes
PEPTIDYL_TYROSINE_MODIFICATION	0.33158767208702	2.2642403031290876	0.26	0.43590200034422993	29	29	TNK2;HCLS1;ITGB2;STAT1;ABL2;ABI1;IL12A;TDGF1;TPST1;TPST2;F2;ABL1;IL31RA;IL20;SOCS1;IL22RA2;NF2;CLCF1;IL3;ABI2;EGFR;IL29;LYN;CD81;CD80;IL5;DYRK1A;F2R;ABI3	TNK2;HCLS1;ITGB2;STAT1;ABL2;ABI1;IL12A;TDGF1;TPST1
POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	0.33017003843742604	2.2647394248328334	0.3336980306345733	0.43591041688309656	25	24	TLR6;GLMN;IL27;LTB;CD28;TLR4;BCL10;TLR3;IL12B;TLR8;PRG3;TLR1;APOA2;CD276;TLR9;IL9;SPN;AZU1;EBI3;TLR7;TNFRSF8;CEBPG;EREG;IRF4	TLR6;GLMN;IL27;LTB;CD28
RNA_SPLICING	0.5759712132074062	4.0311674335790855	0.0	0.4377433043735905	91	74	TRA2A;SF3B4;SFPQ;NONO;KHSRP;NCBP2;DHX16;LSM1;SNRPD1;SNRPB;SNRNP40;DDX23;SNRPN;HNRNPF;BCAS2;SRPK2;SF1;NOL3;ZRANB2;SNRPD2;HNRNPC;DBR1;LSM4;HNRNPH3;CRNKL1;SNRPG;PRPF3;SF3B3;SNW1;RNPS1;IVNS1ABP;CWC15;GEMIN8;SLU7;U2AF1;NOVA1;SNRNP70;SF3A3;RP9;PHF5A;SYNCRIP;PRPF31;SNRPB2;SF3B2;LSM6;NCBP1;PRPF18;EFTUD2;TXNL4A;DHX8;GEMIN5;SNRNP200;SRPK1;USP39;GEMIN7;GEMIN6;SNRPC;SNRPD3;SMNDC1;PRPF8;ZNF638;SNRPA1;SNRPF;PPARGC1A;CDC40;PRPF4B;DHX38;DDX20;PPIG;SF3A1;SF3A2;PPAN;SRRM1;PTBP1	TRA2A;SF3B4;SFPQ;NONO;KHSRP;NCBP2;DHX16;LSM1;SNRPD1;SNRPB;SNRNP40;DDX23;SNRPN;HNRNPF;BCAS2;SRPK2;SF1;NOL3;ZRANB2;SNRPD2;HNRNPC;DBR1;LSM4;HNRNPH3;CRNKL1;SNRPG;PRPF3;SF3B3;SNW1;RNPS1;IVNS1ABP;CWC15;GEMIN8;SLU7;U2AF1;NOVA1
CHEMICAL_HOMEOSTASIS	0.23451640183050435	2.2595376330114374	0.24618736383442266	0.43953451671431704	155	154	ATOX1;CXCR4;CCL3;GHRL;CD24;SLC40A1;SLC9A1;NPC1;C3AR1;CCR1;BCL2L1;BNIP3;STC1;CCL19;IFI6;CCL5;LPAR3;LPAR2;FTH1;SLC4A11;EGLN1;CCR3;BCL2;APP;ATP7B;ATP7A;OPRL1;S1PR4;KCNMB3;NMUR2;APOA4;CCL11;THY1;BAK1;KNG1;RPS6;CXCL12;MCHR1;EDNRA;CXCL13;ATP1A4;CCR4;PLCE1;CHRNA1;HPX;NARFL;LCK;NDUFS1;FTL;GNA15;MTL5;LCAT;CYSLTR1;SOD1;ATP1A3;PPT1;CLDN16;SRI;ATP1A2;GALR2;AVPR1A;APOE;MYC;SLC4A1;CD52;ATP2C1;P2RY2;NPC2;APOA1;ABCG1;ATP6V1B1;CLN6;CCR6;CCL14;CETP;CP;XCR1;CLCN3;TMPRSS3;S1PR3;PROK2;PCSK9;CALR;CCR2;KCNMB4;SLC34A3;PTPRC;CCKBR;APOA2;DERL1;XCL1;HFE;HNF1A;CCL15;CCL23;CCL1;CASR;GLRA1;ABCA2;GCK;BDKRB1;BUD31;SAA1;KCNMB2;CHRNA7;GCM2;ATP1A1;CCKAR;NPPB;RHAG;CALCB;CD55;TAC1;F2RL1;MT2A;RGN;CXCR3;CCR5;CACNA1A;CALCA;TRPV4;TFR2;SLC30A5;APOA5;ANGPTL3;RHCG;SLC9A7;TARBP2;CCR8;BAX;CAV1;CACNA1C;DRD1;CLN3;P2RY4;GLP1R;AIFM3;CLN5;CCL13;AGTR1;CCL2;CARTPT;BDKRB2;CCL7;FXN;GRK1;ABCA1;SLC2A4;NPR1;HIF1A;AKR1C1;CCR7;CCR9;C5AR1	ATOX1;CXCR4;CCL3;GHRL;CD24;SLC40A1;SLC9A1;NPC1;C3AR1;CCR1;BCL2L1;BNIP3;STC1;CCL19;IFI6;CCL5;LPAR3;LPAR2;FTH1;SLC4A11;EGLN1;CCR3;BCL2;APP;ATP7B;ATP7A;OPRL1;S1PR4;KCNMB3;NMUR2;APOA4;CCL11;THY1;BAK1;KNG1;RPS6;CXCL12
TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	0.36140194536302417	2.2574474255539716	0.3202614379084967	0.4409183153008785	19	19	PTPRK;PTPRS;PTPRD;PTPRR;PTPRG;PTPRT;PTPRB;PTPRM;PTPRF;PTPRC;PTPRN;PTPRA;PTPRN2;PTPRO;PTPRU;PTPRE;PTPRZ1;PTPRJ;PTPRH	PTPRK;PTPRS;PTPRD
CARBOHYDRATE_METABOLIC_PROCESS	0.2358619984823344	2.255725615143121	0.20638297872340425	0.4415740675619744	180	177	PDHB;UGDH;EXTL2;FBP1;SDHB;GNPDA1;IDH3B;TSTA3;ACLY;IDH1;GYG2;ECD;GBA2;GFPT2;CSGALNACT1;IL17F;FH;GNS;GSK3B;CHST1;GUSB;IRS2;MGAT1;CHST13;GMDS;TFF1;GALK1;CHIT1;AKR7A2;GLA;GCNT4;PMM2;SGSH;ATF4;A4GNT;CNOT7;SDHC;ME3;ST6GALNAC6;CHST11;PGD;EPM2A;HYAL4;PTEN;LECT1;MIOX;FUT5;SPAM1;GNE;ME1;AKR1B1;UGP2;FUT4;SHPK;B4GALT1;SDHA;ACN9;CHIA;GLCE;ST8SIA3;SLC35A3;EXT1;ALG1;ST3GAL2;INSR;CHST6;CHST12;SLC5A2;ST6GAL1;DYRK2;CHST9;G6PD;FBP2;CLN6;GALNT5;B4GALNT1;PDK2;HAS1;GAD1;XYLB;FUT8;ST6GAL2;FUT2;NANP;B3GAT1;EXT2;ST3GAL5;GBA3;XYLT1;IPPK;ACOT4;ADRB3;MAN1B1;FUT9;CHST3;NAGPA;ALDOC;SPACA3;GYS2;PFKM;COG2;SLC2A8;ST3GAL6;PHKA2;ACO2;SLC2A5;LARGE;GCK;B4GALT7;PDK4;MPDU1;PFKFB1;SLC35A2;HS3ST3B1;PDK1;SLC25A10;GFPT1;NAGK;B3GNT8;B3GALT6;TREH;UAP1;PYGM;ACO1;MGAM;LALBA;POMT1;PPARGC1A;ST8SIA5;ST8SIA4;FPGT;FUT3;TKTL1;NDST1;CHST2;GALNT7;HAS3;PFKL;ST8SIA1;INS;HK1;DHDH;BRS3;TALDO1;PDK3;SLC35A1;GAD2;AKR1A1;ALDH2;GCNT2;GALT;CHST8;NEU3;ALDOB;CHST4;FUT1;GAA;HS6ST1;SDHD;ALDOA;CSGALNACT2;GAPDHS;PIGQ;IDUA;CHST5;HS3ST5;SLC2A4;CHST14;SLC2A2;CHST7;NNT;PGLS;PYGB;B4GALNT2;ST8SIA2;B3GAT2;HPSE	PDHB;UGDH;EXTL2;FBP1;SDHB;GNPDA1;IDH3B;TSTA3;ACLY;IDH1;GYG2;ECD;GBA2;GFPT2;CSGALNACT1;IL17F;FH;GNS;GSK3B;CHST1;GUSB;IRS2;MGAT1;CHST13;GMDS;TFF1;GALK1;CHIT1
KEGG_TRYPTOPHAN_METABOLISM	0.31854660591765016	2.2561989151751103	0.1807348560079444	0.44158959259607117	40	40	ECHS1;HADHA;CYP1B1;ALDH9A1;CYP1A1;AADAT;OGDHL;DDC;INMT;WARS;ALDH7A1;HADH;IL4I1;MAOA;MAOB;WARS2;ACMSD;KMO;HAAO;AANAT;KYNU;ABP1;EHHADH;OGDH;ACAT2;ASMT;CAT;GCDH;ALDH3A2;IDO1;AFMID;TDO2;CYP1A2;IDO2;ALDH2;AOX1;ALDH1B1;TPH1;ACAT1;TPH2	ECHS1;HADHA;CYP1B1;ALDH9A1;CYP1A1;AADAT;OGDHL;DDC;INMT;WARS
REGULATION_OF_GTPASE_ACTIVITY	0.38555341229259005	2.2544983334190336	0.3307943416757345	0.44182994792529473	15	15	RALBP1;ARHGAP27;FGD6;ARAP1;THY1;TSC1;RAB3GAP1;FGD4;RAB3GAP2;NF1;FGD1;ALS2;FGD2;ADAP1;FGD5	RALBP1;ARHGAP27;FGD6;ARAP1;THY1;TSC1
KEGG_PANCREATIC_CANCER	0.28520536397115853	2.2547257735310318	0.22543950361944157	0.44203484744375954	70	70	RAC1;RALBP1;AKT1;TGFA;PIK3CB;KRAS;BCL2L1;CDC42;STAT1;MAPK9;AKT2;STAT3;JAK1;BAD;SMAD2;BRAF;CASP9;RAC2;CDK6;RELA;E2F2;EGF;PLD1;CDKN2A;VEGFA;TGFB3;RALB;CCND1;PIK3R5;TP53;NFKB1;PGF;ERBB2;RAC3;E2F1;PIK3CA;BRCA2;CHUK;RAD51;RALGDS;PIK3R3;TGFB1;RAF1;TGFBR1;CDK4;PIK3CG;MAPK10;TGFB2;ARHGEF6;PIK3R1;TGFBR2;MAPK3;ARAF;MAPK8;EGFR;MAPK1;VEGFB;PIK3CD;E2F3;MAP2K1;RALA;IKBKB;SMAD3;FIGF;PIK3R2;SMAD4;RB1;IKBKG;VEGFC;AKT3	RAC1;RALBP1;AKT1;TGFA;PIK3CB;KRAS;BCL2L1;CDC42;STAT1;MAPK9;AKT2;STAT3;JAK1;BAD;SMAD2;BRAF;CASP9;RAC2;CDK6;RELA;E2F2;EGF;PLD1;CDKN2A;VEGFA;TGFB3;RALB;CCND1;PIK3R5;TP53
RNA_POLYMERASE_ACTIVITY	0.39193235606631593	2.2523393910579683	0.27395833333333336	0.44275174348707474	16	16	POLR2D;POLR3C;POLR3K;POLRMT;CTDP1;POLR2J;POLA1;POLR2L;POLR3G;MED21;PRIM1;POLR3H;POLR2E;POLR2I;PRIM2;POLR1C	POLR2D;POLR3C;POLR3K;POLRMT;CTDP1;POLR2J;POLA1
BIOCARTA_HDAC_PATHWAY	0.3185295401698596	2.251571523475753	0.32450331125827814	0.44304055028966094	32	28	PPP3CA;MEF2D;AKT1;CALM2;CAMK1;PPP3CB;MYOD1;MEF2C;MAP2K6;IGF1;NFATC2;PIK3CA;INSR;HDAC5;PIK3CG;CABIN1;NFATC1;YWHAH;PIK3R1;MAPK14;PPP3CC;CALM3;MAPK7;INS;MEF2A;CAMK1G;CALM1;IGF1R	PPP3CA;MEF2D;AKT1;CALM2;CAMK1;PPP3CB
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.3502010954052325	2.2525055421270403	0.3030949839914621	0.44308018807444366	25	23	SDC3;DCN;SDC1;GPC3;SDC4;GPC4;HSPG2;GPC6;CSPG4;AGRN;NCAN;GPC2;B3GAT1;B3GAT3;B4GALT7;B3GALT6;VCAN;BGN;BCAN;GPC1;SDC2;GPC5;B3GAT2	SDC3;DCN;SDC1;GPC3;SDC4;GPC4;HSPG2
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.3551357965241279	2.2503664947634663	0.2801678908709339	0.4436843080648543	35	25	PCNA;PPP2CB;PPP2CA;TK2;TFDP1;POLA1;PPP2R3B;DHFR;POLA2;CDC6;FBXO5;CDC25A;RRM2;E2F1;PPP2R1A;PPP2R1B;MCM8;CDT1;CCNB1;PRIM1;TYMS;CCNE1;PRIM2;CCNA1;RB1	PCNA;PPP2CB;PPP2CA;TK2;TFDP1;POLA1;PPP2R3B;DHFR;POLA2;CDC6;FBXO5;CDC25A
BIOCARTA_RAC1_PATHWAY	0.33407383483017794	2.2481608437616476	0.3256830601092896	0.44520341155501914	23	23	RAC1;RALBP1;NCF2;CDK5;RPS6KB1;PAK1;CHN1;ARFIP2;PLD1;WASF1;CFL1;TRIO;PIK3CA;PDGFRA;PIK3CG;PPP1R12B;PIK3R1;MYLK;MYL2;VAV1;LIMK1;CDK5R1;MAP3K1	RAC1;RALBP1;NCF2;CDK5
KEGG_ETHER_LIPID_METABOLISM	0.30381471515322067	2.2466530290879234	0.2964169381107492	0.44564845667686037	33	33	PPAP2A;PLA2G7;LPCAT1;PLA2G2A;PAFAH1B3;PPAP2C;PLA2G2D;PLA2G6;PLD1;PLA2G1B;ENPP2;PLA2G3;PLD2;PLA2G2F;PAFAH2;PLA2G2E;PLA2G5;PLA2G10;PLA2G12B;PAFAH1B1;LPCAT2;PAFAH1B2;PLA2G4E;LPCAT4;AGPS;JMJD7-PLA2G4B;PLA2G12A;CHPT1;PLA2G2C;PPAP2B;ENPP6;PLA2G4A;PLA2G4B	PPAP2A;PLA2G7;LPCAT1;PLA2G2A;PAFAH1B3
REACTOME_SIGNALING_BY_NODAL	0.3745409501718855	2.246933578670578	0.3077742279020234	0.4458388502785623	18	18	FOXH1;GDF1;LEFTY2;LEFTY1;NODAL;TDGF1;SMAD2;PCSK6;ACVR2A;FURIN;ACVR1C;ACVR1B;CER1;DRAP1;ACVR2B;FOXO3;SMAD3;SMAD4	FOXH1;GDF1;LEFTY2;LEFTY1;NODAL;TDGF1;SMAD2;PCSK6
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.36710274448882974	2.2430827577544026	0.27853403141361255	0.4484356327548192	22	22	SLC39A6;SLC40A1;SLC41A2;SLC39A4;SLC39A10;SLC39A1;HEPH;SLC30A1;SLC31A1;SLC41A1;SLC39A5;SLC30A2;CP;SLC30A3;SLC30A7;SLC39A8;SLC39A3;SLC30A8;SLC39A7;SLC30A5;SLC11A1;SLC39A2	SLC39A6;SLC40A1;SLC41A2;SLC39A4;SLC39A10;SLC39A1;HEPH;SLC30A1;SLC31A1;SLC41A1;SLC39A5
NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	0.31027652588798416	2.2419006832047987	0.3198247535596933	0.449061172936304	30	29	GHRL;SIGIRR;SFTPD;PDZD3;GLA;APBB1;INHBA;FOXP3;BRCA1;TSC1;EIF2AK1;SOD1;PAIP2B;PAIP2;GRM8;FURIN;PRG3;IL10;NLRP12;INHA;EIF2AK3;GCK;GHSR;INHBB;IL6;EIF4A3;NDUFA13;BCL3;BACE2	GHRL;SIGIRR;SFTPD;PDZD3;GLA;APBB1;INHBA;FOXP3;BRCA1;TSC1;EIF2AK1
RECEPTOR_BINDING	0.21803346020809763	2.2411161173733576	0.2570806100217865	0.4493203486865111	377	370	CXCL14;FYB;VWF;MED13;CADM1;CCL3;GHRL;ENSA;YARS;GLG1;NRIP1;GLMN;FIZ1;GRB2;NPFF;BZRAP1;SPG21;ICAM3;TGFA;SMARCD3;LANCL1;IL17F;TGFBRAP1;SHC1;C5;ICAM2;RTP1;CDK5;BTC;CXCL11;MED24;MTSS1;YWHAG;IL27;STC1;EFNB2;FGF13;CCL19;NMB;UCN;SST;ICOSLG;MED16;CCL5;TRIP12;FBLN5;NCOA6;MED1;CCL22;TAC3;TMED1;ERAP1;IL12A;NAMPT;ERBB2IP;NUP62;CCL28;APP;DDX54;COL16A1;GLA;C3;ADAM11;SNW1;DLL1;ADAM2;JMJD1C;IL1RN;MED14;IFNA8;TDGF1;DBI;TRIP4;IL25;MED30;MED4;SLC9A3R1;PLXNB1;NCOR2;CCL11;THY1;GRP;KNG1;BMP10;CXCL12;TSHB;INHBA;PTH;GNRH2;EDIL3;FGF14;MMS19;FGF17;CXCL2;TAPBP;ADAMTS8;SOCS2;IL17A;CCL20;WNT5A;PYY;INSL3;CXCL13;ACTN1;IL17B;ADAM23;PNOC;LCK;EGF;PRLH;CLEC11A;CSF2;CCL21;TUBB;ANGPTL1;WIPI1;GNRH1;VEGFA;MIF;CTF1;REEP1;TGFB3;EGFL6;JAKMIP1;VIP;COL4A3;LAG3;IGF1;GABARAPL1;FGF10;F2;OSGIN1;SLIT2;NUDT6;BMP4;CCL25;GDF5;CSPG5;CCL4;SCG2;FGF1;SRI;ALCAM;PGF;FGF3;ERBB2;CASP8AP2;CCL8;IL20;CHRNA10;IFNG;IL17C;IL12B;PDGFC;ANGPT1;APOA1;EFNB1;IL8;NMU;BID;ACTN4;CXCL6;DAXX;SOCS1;PPY;UTS2;GDF9;FGF7;AKAP9;CCL16;TYMP;ADAM9;POMC;CRTAM;INHBC;TGFB1;CXCL16;DST;GH1;GH2;PCSK1N;RTP2;FGF12;GFRA1;NCK1;DTX1;SPRED1;CORT;PENK;PROK2;IFNA7;JAG2;HSP90B1;PITPNM3;TGFB2;RLN1;OSM;CSF1;IFNA2;PCSK9;GDF15;CCR2;TNXB;PRL;NPY;THRAP3;CXCL3;AGRP;CKLF;CXCL10;IL7;DERL1;XCL1;INHA;APOF;SQSTM1;HBEGF;ANGPT2;CCL15;OASL;CLCF1;CCL27;CD72;PICK1;CCL18;CCL23;STC2;IFNK;MBL2;CCL1;YWHAH;MADD;IL18BP;EFNA5;ADAMTS13;PIK3R1;SAA1;MSTN;TRIM24;IL3;DIAPH2;EFNA2;EDN1;CRH;PF4;FGF6;GFRA3;MSN;CD160;STOML2;NPPB;SYK;INHBB;ASIP;TACC2;CALCB;NDP;EDA;PPARGC1B;LRPAP1;AMH;IL19;GIP;INSL4;PLXNC1;IFNA16;DMP1;DOCK2;TGFB1I1;IGF2;F2RL1;ECM2;CSF3;ICAM4;IL29;GABARAPL2;BDNF;IL2;AREG;EREG;XCL2;CALCA;CD40LG;ANXA1;IL21;EPGN;APOA5;ANGPTL3;JAK2;MUC4;CGA;PTHLH;GIPC1;GAS6;DNAJA1;GAST;SDCBP;CNTF;GABARAP;GRN;CCL17;INS;BRE;FGF11;FGF9;IFNA14;CXCL1;ANGPTL2;NTF4;FADD;IL5;TRIP6;SEMA4D;ACTN3;CGB;TGFBI;ARNT2;CCL26;IFNA4;SPRED2;THPO;IFNA21;ADAMTS5;CCL13;CCL24;IFNA17;SIVA1;FIGF;MYD88;CCL2;GHRH;TNFRSF11B;ZNHIT3;DLL4;EFNA1;CHGB;FGF18;CXCL5;CCL7;CYTL1;SORBS1;HMGA1;CXCL9;MED17;QRFP;PSMC5;ANG;SYT1;APOL2;GDF10;IRS1;NSD1;SECTM1;REN;CX3CL1;ADCYAP1;RASA1;MED12;FCER2;DKK1;F2R;ACTN2;TNF;EDN3;FGF4;TRH;EFNB3;IFNA5;IL4;PRPF6	CXCL14;FYB;VWF;MED13;CADM1;CCL3;GHRL;ENSA;YARS;GLG1;NRIP1;GLMN;FIZ1;GRB2;NPFF;BZRAP1;SPG21;ICAM3;TGFA;SMARCD3;LANCL1;IL17F;TGFBRAP1;SHC1;C5;ICAM2;RTP1;CDK5;BTC;CXCL11;MED24;MTSS1;YWHAG;IL27;STC1;EFNB2;FGF13;CCL19;NMB;UCN;SST;ICOSLG;MED16;CCL5;TRIP12;FBLN5;NCOA6;MED1;CCL22;TAC3;TMED1;ERAP1;IL12A;NAMPT;ERBB2IP;NUP62;CCL28;APP;DDX54;COL16A1;GLA;C3;ADAM11;SNW1;DLL1;ADAM2;JMJD1C;IL1RN;MED14;IFNA8;TDGF1;DBI;TRIP4;IL25;MED30;MED4;SLC9A3R1;PLXNB1;NCOR2;CCL11;THY1;GRP;KNG1;BMP10;CXCL12;TSHB;INHBA;PTH;GNRH2;EDIL3;FGF14
IMMUNE_EFFECTOR_PROCESS	0.2815241976547876	2.239011022139112	0.35201793721973096	0.44948553337746155	38	38	CADM1;SLA2;CD74;BNIP3;IL12A;BCL2;DEFB103A;FCN2;FOXP3;TNFSF13;C2;NCR1;TRAF2;BNIP3L;IL12B;APOA1;TLR8;CRTAM;TGFB1;APOBEC3F;FCN1;IL28RA;PTPRC;APOBEC3G;APOA2;MBL2;RSAD2;TRAF6;TLR7;IL29;CEBPG;CD40LG;MALT1;TARBP2;MAP3K7;CFHR1;KRT1;IL4	CADM1;SLA2;CD74;BNIP3;IL12A;BCL2;DEFB103A;FCN2;FOXP3;TNFSF13
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.42157998454000584	2.2392835149219166	0.36688311688311687	0.44966913023166194	20	19	SKIL;UBE2D3;SMURF2;PARP1;TRIM33;NCOR2;SMAD2;RPS27A;TGIF2;UBA52;TGIF1;NCOR1;PPM1A;HDAC1;SKI;UBE2D1;SMAD3;USP9X;SMAD4	SKIL;UBE2D3;SMURF2;PARP1;TRIM33
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.39415256914743363	2.239946699345936	0.36314067611777534	0.4499438644165319	19	17	BCR;GRB2;STAT1;STAT3;MYO18A;PIK3CA;STAT5A;GAB2;FGFR1OP;CUX1;PLCG1;PIK3R1;TRIM24;CPSF6;STAT5B;ZMYM2;FGFR1OP2	BCR;GRB2;STAT1;STAT3
REACTOME_PHASE_II_CONJUGATION	0.25299268944688247	2.237984230973723	0.312707182320442	0.4499784560782279	70	68	UGDH;GGT5;GGCT;ACSM1;AHCY;OPLAH;PAPSS1;SLC35D1;BPNT1;TPMT;UGT2B4;GSTA4;MAT2B;SULT1A3;UGT1A8;MGST1;UGP2;MGST2;GSTM4;GLYAT;NAT1;UGT1A6;ACSM2B;GSTM1;SULT2B1;UGT1A3;GSTO1;SULT1A2;MAT1A;UGT1A7;SULT1B1;GSTA3;MTR;UGT2B10;SULT4A1;NNMT;GSTA2;GGT1;UGT2B7;SULT2A1;GSS;SULT1A1;PAPSS2;UGT2B17;MAT2A;GCLM;UGT1A9;SULT1C4;SULT1E1;UGT1A1;UGT1A5;GSTO2;GCLC;UGT1A4;CYP1A2;GSTP1;SULT1C2;NAT2;UGT2B11;GSTA1;MGST3;COMT;CNDP2;GSTM5;GSTA5;GGT7;UGT2A1;UGT2B28	UGDH;GGT5;GGCT;ACSM1;AHCY;OPLAH;PAPSS1
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.3040131201147433	2.2393396987712975	0.3452513966480447	0.45004824570609997	29	29	CLDN8;CLDN3;CLDN7;CLDN15;F11R;CLDN14;CLDN12;CLDN16;CLDN1;CLDN10;CLDN9;CLDN18;CLDN22;CLDN17;CLDN19;PARD6G;PARD3;PRKCI;INADL;CLDN11;PARD6A;CLDN4;CLDN6;CLDN2;CRB3;CLDN5;CLDN20;MPP5;PARD6B	CLDN8;CLDN3;CLDN7;CLDN15
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.374226924609656	2.2317970222447445	0.28541448058761804	0.4536891580330255	16	16	P4HB;SAR1B;SDC1;HSPG2;MTTP;APOE;APOA1;LIPC;LPL;APOA2;APOB;LDLRAP1;APOC3;APOA5;LDLR;APOC2	P4HB;SAR1B;SDC1;HSPG2
PATTERN_BINDING	0.2817721649743462	2.233223617550072	0.2884822389666308	0.45373262597501224	45	45	THBS2;FSTL1;AAMP;TGFBR3;CD14;RPL29;CHIT1;HDGF;CHODL;LAYN;ACAN;VEGFA;FGF10;CHIA;ZNF146;ODZ1;SERPINA5;PODXL2;LPL;TNXB;STAB2;NLRP3;HBEGF;EPYC;NOD2;PGLYRP4;MDK;TNFAIP6;PF4;LRPAP1;VCAN;NOD1;FGFBP1;COL25A1;COL13A1;PGLYRP1;TLR2;APOA5;POSTN;PGLYRP3;IMPG2;HABP2;ANG;PGLYRP2;THBS4	THBS2;FSTL1;AAMP;TGFBR3;CD14;RPL29
SKELETAL_MUSCLE_DEVELOPMENT	0.3212982531815114	2.2311506161501398	0.2869287991498406	0.4538157238485561	31	31	UBB;MAPK12;NRD1;TBX3;MYOD1;MYF6;CACNB2;KRT19;BOC;CHRNA1;MBNL1;BMP4;NOTCH1;MYOZ1;TAZ;COL4A4;ACTA1;MYEF2;FOXL2;MYH11;CSRP3;MYL6;MYF5;CACNA1H;IFRD1;TTN;IGFBP3;KCNH1;SVIL;MYL6B;ADAM12	UBB;MAPK12;NRD1;TBX3;MYOD1;MYF6;CACNB2;KRT19;BOC;CHRNA1;MBNL1
BASE_EXCISION_REPAIR	0.37375688546612795	2.23192669609266	0.2713097713097713	0.45400688623910773	17	16	CCNO;NTHL1;TDG;HMGB1;POLG;TP53;MSH2;APEX1;SMUG1;ERCC6;OGG1;HMGB2;UNG;MPG;MSH3;MSH6	CCNO;NTHL1;TDG;HMGB1;POLG
BIOCARTA_CDC42RAC_PATHWAY	0.40925518645866477	2.232368702974121	0.36047774158523344	0.4540562502377395	16	16	RAC1;ARPC5;RHOA;CDC42;ARPC3;PAK1;ARPC1A;WASL;PIK3CA;PDGFRA;ARPC2;PIK3R1;ACTR2;ARPC4;ACTR3;ARPC1B	RAC1;ARPC5;RHOA;CDC42
INOSITOL_OR_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY	0.3741983375666187	2.228930848996432	0.34838709677419355	0.4552429469625424	18	17	PI4KB;SMG1;PIK3CB;PIP4K2B;PIK3C3;PIK3CA;PIK3R3;PIK3C2A;PIK3CG;IPPK;PI4K2A;PI4KA;ITPKB;ATM;PIK3R2;FXN;ITPKA	PI4KB;SMG1;PIK3CB
MYELOID_CELL_DIFFERENTIATION	0.2949224952523382	2.2275658803500886	0.32852386237513875	0.4560337667140841	37	35	MYH9;HCLS1;CDC42;ACIN1;IFI16;NCOA6;RPS19;ETS1;INHBA;MAFB;CDK6;LDB1;IL31RA;ACVR2A;RASGRP4;ZBTB16;RUNX1;SPI1;CSF1;ALAS2;INHA;ACVR1B;PF4;SCIN;DYRK3;CEBPG;ZNF675;CALCA;LYN;FOXO3;MMP9;TM7SF4;SNRK;CARTPT;IL4	MYH9;HCLS1;CDC42;ACIN1;IFI16;NCOA6;RPS19;ETS1;INHBA;MAFB;CDK6
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.2523943562993446	2.225969739036611	0.32447397563676633	0.45699810273794417	71	68	NFKBIA;AZI2;OTUD5;IFIH1;MAPK11;MAPK12;IFNA1;MAPK9;TMEM173;IL12A;DHX58;CASP8;ATG5;IFNA8;IFNA6;PIN1;IRF7;RELA;RIPK1;CASP10;NFKB1;TRAF2;TRIM25;TBK1;CHUK;TRADD;IL12B;ATG12;IFNE;DDX3X;IL8;RNF125;CYLD;TBKBP1;MAPK13;NFKBIB;ISG15;IFNA7;MAPK10;DAK;IFNA2;DDX58;CXCL10;IFNB1;DDX3Y;TRAF3;IFNK;MAPK14;TANK;MAPK8;TRAF6;IRF3;IFNA16;NLRX1;MAP3K7;IFNA14;FADD;IFNA10;IFNA4;IKBKB;IFNA21;IFNW1;IFNA17;TNF;IKBKE;IKBKG;IFNA5;MAP3K1	NFKBIA;AZI2;OTUD5;IFIH1;MAPK11;MAPK12;IFNA1;MAPK9;TMEM173;IL12A;DHX58;CASP8;ATG5;IFNA8;IFNA6;PIN1;IRF7
CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	0.3301303453188835	2.2241953970688098	0.31896551724137934	0.4580901095595852	26	26	MYH9;KIF5B;KIF13B;UXT;MYH10;KIF1A;APBA1;KIF4A;RHOT1;KIF1B;MAP1S;NEFL;MYH6;TNNT2;MYL6;MYO6;OPA1;MYO9B;MYH7;MYO1E;DYNC1I1;RHOT2;MYL6B;LRPPRC;KIF3B;KIF5A	MYH9;KIF5B;KIF13B;UXT;MYH10;KIF1A
